NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
METABOTROPIC GLUTAMATE RECEPTOR GROUP III PATHWAY%PANTHER PATHWAY%P00039	METABOTROPIC GLUTAMATE RECEPTOR GROUP III PATHWAY%PANTHER PATHWAY%P00039	Details ...	56	-0.5968316	-2.1329052	0.0	0.0017018543	0.025	1636	tags=41%, list=12%, signal=46%	
PROTEIN-PROTEIN INTERACTIONS AT SYNAPSES%REACTOME DATABASE ID RELEASE 75%6794362	PROTEIN-PROTEIN INTERACTIONS AT SYNAPSES%REACTOME DATABASE ID RELEASE 75%6794362	Details ...	77	-0.5747794	-2.127234	0.0	0.001770459	0.028	2821	tags=55%, list=20%, signal=68%	
SYNAPTIC VESICLE TRANSPORT%GOBP%GO:0048489	SYNAPTIC VESICLE TRANSPORT%GOBP%GO:0048489	Details ...	60	-0.59778094	-2.1218593	0.0	0.0018287522	0.031	1418	tags=38%, list=10%, signal=42%	
TRANSMISSION ACROSS CHEMICAL SYNAPSES%REACTOME%R-HSA-112315.6	TRANSMISSION ACROSS CHEMICAL SYNAPSES%REACTOME%R-HSA-112315.6	Details ...	196	-0.5054173	-2.1053913	0.0	0.0024774594	0.044	2057	tags=39%, list=15%, signal=45%	
NEUREXINS AND NEUROLIGINS%REACTOME%R-HSA-6794361.4	NEUREXINS AND NEUROLIGINS%REACTOME%R-HSA-6794361.4	Details ...	50	-0.61129284	-2.0889168	0.0	0.0034608287	0.065	3358	tags=70%, list=24%, signal=92%	
ESTABLISHMENT OF SYNAPTIC VESICLE LOCALIZATION%GOBP%GO:0097480	ESTABLISHMENT OF SYNAPTIC VESICLE LOCALIZATION%GOBP%GO:0097480	Details ...	60	-0.59778094	-2.0839412	0.0	0.0036677353	0.073	1418	tags=38%, list=10%, signal=42%	
SOCIAL BEHAVIOR%GOBP%GO:0035176	SOCIAL BEHAVIOR%GOBP%GO:0035176	Details ...	23	-0.7056481	-2.0806823	0.0	0.00361953	0.076	2517	tags=65%, list=18%, signal=79%	
VESICLE-MEDIATED TRANSPORT IN SYNAPSE%GOBP%GO:0099003	VESICLE-MEDIATED TRANSPORT IN SYNAPSE%GOBP%GO:0099003		81	-0.5457753	-2.0791934	0.0	0.003578401	0.078	1418	tags=35%, list=10%, signal=38%	
INTRASPECIES INTERACTION BETWEEN ORGANISMS%GOBP%GO:0051703	INTRASPECIES INTERACTION BETWEEN ORGANISMS%GOBP%GO:0051703		23	-0.7056481	-2.0655782	0.0	0.003828901	0.087	2517	tags=65%, list=18%, signal=79%	
ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME DATABASE ID RELEASE 75%176187	ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME DATABASE ID RELEASE 75%176187		36	-0.6324707	-2.0552034	0.0	0.004416919	0.104	3128	tags=58%, list=22%, signal=75%	
DOPAMINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME DATABASE ID RELEASE 75%212676	DOPAMINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME DATABASE ID RELEASE 75%212676		22	-0.7039464	-2.0522218	0.0	0.0044615236	0.108	1636	tags=50%, list=12%, signal=57%	
NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-112310.5	NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-112310.5		43	-0.6104587	-2.0497591	0.0	0.0043558567	0.11	2552	tags=49%, list=18%, signal=60%	
DNA STRAND ELONGATION%REACTOME DATABASE ID RELEASE 75%69190	DNA STRAND ELONGATION%REACTOME DATABASE ID RELEASE 75%69190		32	-0.6570981	-2.0400085	0.0	0.0054073045	0.138	3476	tags=75%, list=25%, signal=100%	
INTERACTION BETWEEN L1 AND ANKYRINS%REACTOME DATABASE ID RELEASE 75%445095	INTERACTION BETWEEN L1 AND ANKYRINS%REACTOME DATABASE ID RELEASE 75%445095		21	-0.72826034	-2.037559	0.0	0.0054076994	0.144	1506	tags=67%, list=11%, signal=75%	
REGULATION OF CALCIUM ION-DEPENDENT EXOCYTOSIS%GOBP%GO:0017158	REGULATION OF CALCIUM ION-DEPENDENT EXOCYTOSIS%GOBP%GO:0017158		47	-0.5981213	-2.0364923	0.0	0.0053445175	0.147	1636	tags=45%, list=12%, signal=50%	
ACTIVATION OF THE PRE-REPLICATIVE COMPLEX%REACTOME DATABASE ID RELEASE 75%68962	ACTIVATION OF THE PRE-REPLICATIVE COMPLEX%REACTOME DATABASE ID RELEASE 75%68962		32	-0.6525334	-2.026157	0.0	0.006046458	0.172	3128	tags=63%, list=22%, signal=80%	
REGULATION OF SYNAPTIC TRANSMISSION, GLUTAMATERGIC%GOBP%GO:0051966	REGULATION OF SYNAPTIC TRANSMISSION, GLUTAMATERGIC%GOBP%GO:0051966		39	-0.61700195	-2.0155327	0.0	0.0072464645	0.21	1979	tags=56%, list=14%, signal=66%	
DNA REPLICATION INITIATION%GOBP%GO:0006270	DNA REPLICATION INITIATION%GOBP%GO:0006270		38	-0.6196668	-2.0143898	0.0	0.0071024704	0.212	3128	tags=58%, list=22%, signal=74%	
GLUTAMATE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007215	GLUTAMATE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007215		32	-0.6373177	-2.0135746	0.0	0.0069954717	0.216	1780	tags=47%, list=13%, signal=54%	
MULTI-ORGANISM BEHAVIOR%GOBP%GO:0051705	MULTI-ORGANISM BEHAVIOR%GOBP%GO:0051705		25	-0.6932957	-2.0114343	0.0	0.007033164	0.221	2517	tags=60%, list=18%, signal=73%	
UNBLOCKING OF NMDA RECEPTORS, GLUTAMATE BINDING AND ACTIVATION%REACTOME DATABASE ID RELEASE 75%438066	UNBLOCKING OF NMDA RECEPTORS, GLUTAMATE BINDING AND ACTIVATION%REACTOME DATABASE ID RELEASE 75%438066		18	-0.74850047	-2.0089371	0.0	0.0070155356	0.226	710	tags=44%, list=5%, signal=47%	
REGULATION OF SYNAPTIC VESICLE CYCLE%GOBP%GO:0098693	REGULATION OF SYNAPTIC VESICLE CYCLE%GOBP%GO:0098693		35	-0.63509035	-2.0041656	0.0034364262	0.007462926	0.242	1312	tags=40%, list=9%, signal=44%	
REGULATION OF SYNAPTIC VESICLE TRANSPORT%GOBP%GO:1902803	REGULATION OF SYNAPTIC VESICLE TRANSPORT%GOBP%GO:1902803		28	-0.66504914	-1.9986476	0.0	0.0079208305	0.258	1219	tags=39%, list=9%, signal=43%	
POSITIVE REGULATION OF SYNAPTIC TRANSMISSION%GOBP%GO:0050806	POSITIVE REGULATION OF SYNAPTIC TRANSMISSION%GOBP%GO:0050806		71	-0.5423228	-1.99188	0.0	0.00867109	0.291	1979	tags=45%, list=14%, signal=52%	
GABA SYNTHESIS, RELEASE, REUPTAKE AND DEGRADATION%REACTOME DATABASE ID RELEASE 75%888590	GABA SYNTHESIS, RELEASE, REUPTAKE AND DEGRADATION%REACTOME DATABASE ID RELEASE 75%888590		15	-0.75156003	-1.9824916	0.0	0.009674664	0.323	2552	tags=80%, list=18%, signal=98%	
SEROTONIN NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-181429.3	SEROTONIN NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-181429.3		17	-0.7526665	-1.9765162	0.0	0.010650586	0.353	1636	tags=53%, list=12%, signal=60%	
CALCIUM ION REGULATED EXOCYTOSIS%GOBP%GO:0017156	CALCIUM ION REGULATED EXOCYTOSIS%GOBP%GO:0017156		48	-0.58734566	-1.9716039	0.0	0.011164857	0.376	1418	tags=46%, list=10%, signal=51%	
REGULATION OF NEUROTRANSMITTER RECEPTOR ACTIVITY%GOBP%GO:0099601	REGULATION OF NEUROTRANSMITTER RECEPTOR ACTIVITY%GOBP%GO:0099601		53	-0.5714053	-1.961447	0.0	0.012509701	0.423	1051	tags=38%, list=8%, signal=41%	
NUCLEAR DNA REPLICATION%GOBP%GO:0033260	NUCLEAR DNA REPLICATION%GOBP%GO:0033260		51	-0.56892	-1.9581065	0.0	0.012887802	0.441	3487	tags=57%, list=25%, signal=76%	
CELL CYCLE DNA REPLICATION%GOBP%GO:0044786	CELL CYCLE DNA REPLICATION%GOBP%GO:0044786		52	-0.56874704	-1.9565179	0.0	0.0129930265	0.452	3487	tags=56%, list=25%, signal=74%	
MODULATION OF EXCITATORY POSTSYNAPTIC POTENTIAL%GOBP%GO:0098815	MODULATION OF EXCITATORY POSTSYNAPTIC POTENTIAL%GOBP%GO:0098815		27	-0.6544907	-1.951292	0.0	0.013673483	0.469	3025	tags=67%, list=22%, signal=85%	
TRANSMISSION OF NERVE IMPULSE%GOBP%GO:0019226	TRANSMISSION OF NERVE IMPULSE%GOBP%GO:0019226		24	-0.6698687	-1.9505228	0.0	0.01344959	0.47	1325	tags=50%, list=10%, signal=55%	
REGULATION OF SYNAPTIC VESICLE EXOCYTOSIS%GOBP%GO:2000300	REGULATION OF SYNAPTIC VESICLE EXOCYTOSIS%GOBP%GO:2000300		24	-0.6732148	-1.9479895	0.0	0.013641932	0.479	1219	tags=42%, list=9%, signal=46%	
REGULATION OF GLUTAMATE RECEPTOR SIGNALING PATHWAY%GOBP%GO:1900449	REGULATION OF GLUTAMATE RECEPTOR SIGNALING PATHWAY%GOBP%GO:1900449		49	-0.56198347	-1.947659	0.0	0.01341079	0.479	2102	tags=45%, list=15%, signal=53%	
SECONDARY ALCOHOL BIOSYNTHETIC PROCESS%GOBP%GO:1902653	SECONDARY ALCOHOL BIOSYNTHETIC PROCESS%GOBP%GO:1902653		29	-0.62941873	-1.9380846	0.0033557047	0.015071205	0.532	3553	tags=76%, list=26%, signal=102%	
DNA REPLICATION%WIKIPATHWAYS_20210210%WP466%HOMO SAPIENS	DNA REPLICATION%WIKIPATHWAYS_20210210%WP466%HOMO SAPIENS		27	-0.63931173	-1.9376545	0.0	0.0148947425	0.536	3072	tags=59%, list=22%, signal=76%	
ANTERIOR/POSTERIOR PATTERN SPECIFICATION%GOBP%GO:0009952	ANTERIOR/POSTERIOR PATTERN SPECIFICATION%GOBP%GO:0009952		63	-0.53888863	-1.9361843	0.0	0.014871113	0.544	347	tags=24%, list=2%, signal=24%	
MICROTUBULE DEPOLYMERIZATION%GOBP%GO:0007019	MICROTUBULE DEPOLYMERIZATION%GOBP%GO:0007019		16	-0.71072143	-1.935306	0.0	0.014650908	0.544	1597	tags=50%, list=11%, signal=56%	
SYNAPTIC TRANSMISSION, GLUTAMATERGIC%GOBP%GO:0035249	SYNAPTIC TRANSMISSION, GLUTAMATERGIC%GOBP%GO:0035249		17	-0.72882825	-1.9342967	0.0	0.01451062	0.549	1031	tags=47%, list=7%, signal=51%	
LONG-TERM POTENTIATION%REACTOME%R-HSA-9620244.2	LONG-TERM POTENTIATION%REACTOME%R-HSA-9620244.2		19	-0.7200734	-1.9185321	0.0	0.01738232	0.625	1091	tags=42%, list=8%, signal=46%	
CHOLESTEROL BIOSYNTHETIC PROCESS%GOBP%GO:0006695	CHOLESTEROL BIOSYNTHETIC PROCESS%GOBP%GO:0006695		29	-0.62941873	-1.9119469	0.0032258064	0.018515633	0.655	3553	tags=76%, list=26%, signal=102%	
GLUTAMATE BINDING, ACTIVATION OF AMPA RECEPTORS AND SYNAPTIC PLASTICITY%REACTOME DATABASE ID RELEASE 75%399721	GLUTAMATE BINDING, ACTIVATION OF AMPA RECEPTORS AND SYNAPTIC PLASTICITY%REACTOME DATABASE ID RELEASE 75%399721		25	-0.63234425	-1.8959779	0.0	0.022030734	0.719	1979	tags=52%, list=14%, signal=61%	
ACETYLCHOLINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME DATABASE ID RELEASE 75%264642	ACETYLCHOLINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME DATABASE ID RELEASE 75%264642		15	-0.7246179	-1.8955827	0.0058139535	0.021750426	0.723	1636	tags=53%, list=12%, signal=60%	
POTASSIUM CHANNELS%REACTOME%R-HSA-1296071.2	POTASSIUM CHANNELS%REACTOME%R-HSA-1296071.2		62	-0.524418	-1.8941641	0.0	0.021673527	0.727	1632	tags=44%, list=12%, signal=49%	
REGULATION OF NEUROTRANSMITTER TRANSPORT%GOBP%GO:0051588	REGULATION OF NEUROTRANSMITTER TRANSPORT%GOBP%GO:0051588		60	-0.52971333	-1.8883488	0.0	0.022798138	0.751	1375	tags=33%, list=10%, signal=37%	
REGULATION OF NMDA RECEPTOR ACTIVITY%GOBP%GO:2000310	REGULATION OF NMDA RECEPTOR ACTIVITY%GOBP%GO:2000310		25	-0.65075994	-1.8826	0.0	0.023944108	0.776	779	tags=44%, list=6%, signal=47%	
CHOLESTEROL BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 75%191273	CHOLESTEROL BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 75%191273		22	-0.67266583	-1.8741156	0.0029069767	0.025990019	0.814	3553	tags=82%, list=26%, signal=110%	
G1 S-SPECIFIC TRANSCRIPTION%REACTOME DATABASE ID RELEASE 75%69205	G1 S-SPECIFIC TRANSCRIPTION%REACTOME DATABASE ID RELEASE 75%69205		28	-0.63032925	-1.873872	0.0064935065	0.025654046	0.814	2659	tags=50%, list=19%, signal=62%	
SODIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0035725	SODIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0035725		48	-0.54503417	-1.8685393	0.008064516	0.027027242	0.831	1423	tags=46%, list=10%, signal=51%	
POSITIVE REGULATION OF EXCITATORY POSTSYNAPTIC POTENTIAL%GOBP%GO:2000463	POSITIVE REGULATION OF EXCITATORY POSTSYNAPTIC POTENTIAL%GOBP%GO:2000463		19	-0.6803403	-1.8608571	0.00295858	0.029166263	0.851	1869	tags=53%, list=13%, signal=61%	
TRAFFICKING OF AMPA RECEPTORS%REACTOME%R-HSA-399719.1	TRAFFICKING OF AMPA RECEPTORS%REACTOME%R-HSA-399719.1		25	-0.63234425	-1.8568397	0.006116208	0.030025197	0.864	1979	tags=52%, list=14%, signal=61%	
NEGATIVE REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031111	NEGATIVE REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031111		30	-0.59590524	-1.8550004	0.003144654	0.03010015	0.869	2578	tags=53%, list=19%, signal=65%	
REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031110	REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031110		69	-0.5069466	-1.8512003	0.0	0.030917142	0.883	2350	tags=43%, list=17%, signal=52%	
NOREPINEPHRINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-181430.3	NOREPINEPHRINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-181430.3		15	-0.7096354	-1.8485373	0.0029239766	0.031286813	0.889	1636	tags=47%, list=12%, signal=53%	
GLUTAMATE NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-210500.4	GLUTAMATE NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-210500.4		22	-0.6382493	-1.8455952	0.0	0.03195782	0.897	1636	tags=41%, list=12%, signal=46%	
DISRUPTION OF POSTSYNAPTIC SIGNALLING BY CNV%WIKIPATHWAYS_20210210%WP4875%HOMO SAPIENS	DISRUPTION OF POSTSYNAPTIC SIGNALLING BY CNV%WIKIPATHWAYS_20210210%WP4875%HOMO SAPIENS		21	-0.65415037	-1.8401085	0.0056179776	0.033538837	0.91	2455	tags=57%, list=18%, signal=69%	
SYNAPSE ORGANIZATION%GOBP%GO:0050808	SYNAPSE ORGANIZATION%GOBP%GO:0050808		156	-0.44133577	-1.8382729	0.0	0.033842377	0.913	1929	tags=37%, list=14%, signal=42%	
NICOTINE ACTIVITY ON DOPAMINERGIC NEURONS%WIKIPATHWAYS_20210210%WP1602%HOMO SAPIENS	NICOTINE ACTIVITY ON DOPAMINERGIC NEURONS%WIKIPATHWAYS_20210210%WP1602%HOMO SAPIENS		15	-0.71062595	-1.830447	0.007751938	0.036775757	0.929	1700	tags=53%, list=12%, signal=61%	
SUPERPATHWAY OF CHOLESTEROL BIOSYNTHESIS%HUMANCYC%PWY66-5	SUPERPATHWAY OF CHOLESTEROL BIOSYNTHESIS%HUMANCYC%PWY66-5		25	-0.6418387	-1.8296168	0.0	0.036557507	0.93	3553	tags=80%, list=26%, signal=107%	
PRESYNAPTIC ENDOCYTOSIS%GOBP%GO:0140238	PRESYNAPTIC ENDOCYTOSIS%GOBP%GO:0140238		36	-0.5532521	-1.8211291	0.0	0.039808575	0.946	2331	tags=50%, list=17%, signal=60%	
NEUROTRANSMITTER RECEPTORS AND POSTSYNAPTIC SIGNAL TRANSMISSION%REACTOME DATABASE ID RELEASE 75%112314	NEUROTRANSMITTER RECEPTORS AND POSTSYNAPTIC SIGNAL TRANSMISSION%REACTOME DATABASE ID RELEASE 75%112314		141	-0.45567092	-1.8206867	0.0	0.03946936	0.946	1979	tags=36%, list=14%, signal=42%	
GASTRIC CANCER NETWORK 1%WIKIPATHWAYS_20210210%WP2361%HOMO SAPIENS	GASTRIC CANCER NETWORK 1%WIKIPATHWAYS_20210210%WP2361%HOMO SAPIENS		17	-0.6789905	-1.813964	0.0	0.04193752	0.959	2362	tags=59%, list=17%, signal=71%	
POLO-LIKE KINASE MEDIATED EVENTS%REACTOME DATABASE ID RELEASE 75%156711	POLO-LIKE KINASE MEDIATED EVENTS%REACTOME DATABASE ID RELEASE 75%156711		16	-0.67220026	-1.8116118	0.0077120825	0.042397648	0.962	2885	tags=50%, list=21%, signal=63%	
STEROL BIOSYNTHETIC PROCESS%GOBP%GO:0016126	STEROL BIOSYNTHETIC PROCESS%GOBP%GO:0016126		32	-0.56906027	-1.7930593	0.003144654	0.05127903	0.98	3553	tags=72%, list=26%, signal=96%	
REGULATION OF DOPAMINE SECRETION%GOBP%GO:0014059	REGULATION OF DOPAMINE SECRETION%GOBP%GO:0014059		19	-0.6561856	-1.7926465	0.003215434	0.0508554	0.98	1700	tags=58%, list=12%, signal=66%	
REGULATION OF DENDRITIC SPINE MORPHOGENESIS%GOBP%GO:0061001	REGULATION OF DENDRITIC SPINE MORPHOGENESIS%GOBP%GO:0061001		28	-0.5806819	-1.7896118	0.0	0.051738124	0.983	1299	tags=36%, list=9%, signal=39%	
REGULATION OF AMPA RECEPTOR ACTIVITY%GOBP%GO:2000311	REGULATION OF AMPA RECEPTOR ACTIVITY%GOBP%GO:2000311		22	-0.63700783	-1.7858759	0.003144654	0.052874055	0.985	2102	tags=59%, list=15%, signal=69%	
ACTIVATION OF NMDA RECEPTORS AND POSTSYNAPTIC EVENTS%REACTOME DATABASE ID RELEASE 75%442755	ACTIVATION OF NMDA RECEPTORS AND POSTSYNAPTIC EVENTS%REACTOME DATABASE ID RELEASE 75%442755		65	-0.4822629	-1.7817973	0.0	0.054387197	0.989	2654	tags=38%, list=19%, signal=47%	
DETECTION OF STIMULUS INVOLVED IN SENSORY PERCEPTION%GOBP%GO:0050906	DETECTION OF STIMULUS INVOLVED IN SENSORY PERCEPTION%GOBP%GO:0050906		22	-0.6117235	-1.778698	0.0060975607	0.055566415	0.991	971	tags=41%, list=7%, signal=44%	
SYNAPTIC VESICLE ENDOCYTOSIS%GOBP%GO:0048488	SYNAPTIC VESICLE ENDOCYTOSIS%GOBP%GO:0048488		36	-0.5532521	-1.7711958	0.0	0.0591229	0.995	2331	tags=50%, list=17%, signal=60%	
HALLMARK_E2F_TARGETS%MSIGDB_C2%HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS%MSIGDB_C2%HALLMARK_E2F_TARGETS		151	-0.42889413	-1.7710699	0.0	0.05846284	0.995	3535	tags=46%, list=25%, signal=61%	
ASSEMBLY AND CELL SURFACE PRESENTATION OF NMDA RECEPTORS%REACTOME%R-HSA-9609736.3	ASSEMBLY AND CELL SURFACE PRESENTATION OF NMDA RECEPTORS%REACTOME%R-HSA-9609736.3		22	-0.6121061	-1.7690746	0.0028735632	0.058958758	0.995	3324	tags=64%, list=24%, signal=83%	
REGULATION OF DENDRITE DEVELOPMENT%GOBP%GO:0050773	REGULATION OF DENDRITE DEVELOPMENT%GOBP%GO:0050773		85	-0.46757278	-1.7683648	0.0	0.058605887	0.995	1299	tags=28%, list=9%, signal=31%	
NEGATIVE REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902100	NEGATIVE REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902100		22	-0.6139878	-1.7644517	0.0	0.060267106	0.996	3386	tags=68%, list=24%, signal=90%	
SYNAPTIC VESICLE RECYCLING%GOBP%GO:0036465	SYNAPTIC VESICLE RECYCLING%GOBP%GO:0036465		43	-0.52610844	-1.7628512	0.0	0.060350582	0.997	1869	tags=42%, list=13%, signal=48%	
NEGATIVE REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905819	NEGATIVE REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905819		23	-0.6093021	-1.7545664	0.003267974	0.064392604	0.997	3386	tags=65%, list=24%, signal=86%	
VOLTAGE GATED POTASSIUM CHANNELS%REACTOME%R-HSA-1296072.2	VOLTAGE GATED POTASSIUM CHANNELS%REACTOME%R-HSA-1296072.2		24	-0.59693474	-1.7522893	0.0033783785	0.06513046	0.997	1632	tags=50%, list=12%, signal=57%	
PHASE 0 - RAPID DEPOLARISATION%REACTOME%R-HSA-5576892.2	PHASE 0 - RAPID DEPOLARISATION%REACTOME%R-HSA-5576892.2		26	-0.5821067	-1.7467163	0.00931677	0.06791705	0.997	1325	tags=46%, list=10%, signal=51%	
METABOTROPIC GLUTAMATE RECEPTOR GROUP II PATHWAY%PANTHER PATHWAY%P00040	METABOTROPIC GLUTAMATE RECEPTOR GROUP II PATHWAY%PANTHER PATHWAY%P00040		38	-0.53467214	-1.7462552	0.0	0.0675788	0.997	2057	tags=39%, list=15%, signal=46%	
NEGATIVE REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0045841	NEGATIVE REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0045841		21	-0.60856247	-1.7443824	0.0088495575	0.06809116	0.997	3386	tags=67%, list=24%, signal=88%	
NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:2000816	NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:2000816		22	-0.6037335	-1.7323965	0.0033112583	0.0754509	0.999	3386	tags=64%, list=24%, signal=84%	
REGIONALIZATION%GOBP%GO:0003002	REGIONALIZATION%GOBP%GO:0003002		105	-0.43936557	-1.7243283	0.0	0.08070113	0.999	732	tags=21%, list=5%, signal=22%	
REGULATION OF MICROTUBULE DEPOLYMERIZATION%GOBP%GO:0031114	REGULATION OF MICROTUBULE DEPOLYMERIZATION%GOBP%GO:0031114		23	-0.5755589	-1.7129964	0.015822785	0.08827826	1.0	2578	tags=57%, list=19%, signal=69%	
RECEPTOR LOCALIZATION TO SYNAPSE%GOBP%GO:0097120	RECEPTOR LOCALIZATION TO SYNAPSE%GOBP%GO:0097120		26	-0.58139056	-1.7125573	0.003144654	0.08762241	1.0	1051	tags=35%, list=8%, signal=37%	
SODIUM ION TRANSPORT%GOBP%GO:0006814	SODIUM ION TRANSPORT%GOBP%GO:0006814		58	-0.4720837	-1.7024357	0.0	0.09455212	1.0	1423	tags=38%, list=10%, signal=42%	
PROTEIN LOCALIZATION TO KINETOCHORE%GOBP%GO:0034501	PROTEIN LOCALIZATION TO KINETOCHORE%GOBP%GO:0034501		15	-0.66315186	-1.702094	0.0131233595	0.09387241	1.0	3291	tags=67%, list=24%, signal=87%	
EXCITATORY POSTSYNAPTIC POTENTIAL%GOBP%GO:0060079	EXCITATORY POSTSYNAPTIC POTENTIAL%GOBP%GO:0060079		15	-0.6538468	-1.6982096	0.025280898	0.09606889	1.0	3792	tags=73%, list=27%, signal=101%	
